FROM_JOB;TO_JOB
P.FT.GR.CMS.CPREMB3_OUT.CRDP.PD.CCEMB.FTOP.CRD00101.SEQ;P.JW.GR.CMS.CPREMB3_OUT.MOVE.PFM.FILES+1
P.FT.GR.CMS.CPREMB3_OUT.CRDP.PD.CCEMB.FTOP.CRD00202.SEQ.TO.BGD;P.FT.GR.CMS.CPREMB3_OUT.FROM.MFR.CRDP.PD.CCEMB.FTOP.CRD00202.SEQ
P.FT.GR.CMS.CPREMB3_OUT.CRDP.PD.CCEMB.FTOP.CRD00203.SEQ.TO.BGD;P.FT.GR.CMS.CPREMB3_OUT.FROM.MFR.CRDP.PD.CCEMB.FTOP.CRD00203.SEQ
P.FT.GR.CMS.CPREMB3_OUT.CRDP.PD.CCEMB.FTOP.CRD00300.SEQ.TO.BGD;P.FT.GR.CMS.CPREMB3_OUT.FROM.MFR.CRDP.PD.CCEMB.FTOP.CRD00300.SEQ
P.FT.GR.CMS.CPREMB3_OUT.FROM.MFR.CRDP.PD.CCEMB.FTOP.CRD00200.SEQ;P.JW.GR.CMS.CPREMB3_OUT.CMS_CPREMB1_OUT_2.BAT
P.FT.GR.CMS.CPREMB3_OUT.FROM.MFR.CRDP.PD.CCEMB.FTOP.CRD00201.SEQ;P.JW.GR.CMS.CPREMB3_OUT.CMS_CPREMB1_OUT_3.BAT
P.FT.GR.CMS.CPREMB3_OUT.FROM.MFR.CRDP.PD.CCEMB.FTOP.CRD00202.SEQ;P.JW.GR.CMS.CPREMB3_OUT.CMS_CPREMB3_OUT_CREDIT_MC.BAT
P.FT.GR.CMS.CPREMB3_OUT.FROM.MFR.CRDP.PD.CCEMB.FTOP.CRD00203.SEQ;P.JW.GR.CMS.CPREMB3_OUT.CMS_CPREMB3_OUT_CREDIT_VISA.BAT
P.FT.GR.CMS.CPREMB3_OUT.FROM.MFR.CRDP.PD.CCEMB.FTOP.CRD00300.SEQ;P.JW.GR.CMS.CPREMB3_OUT.CMS_CPREMB1_OUT_5.BAT
P.FT.GR.CMS.CPREMB3_OUT.FROM.MFR.CRDP.PD.CCEMB.FTOP.CRD00301.SEQ;P.JW.GR.CMS.CPREMB3_OUT.CMS_CPREMB1_OUT_6.BAT
P.FT.GR.CMS.CPREMB3_OUT.MENU_CLASSIFIER.FILE;P.JW.GR.CMS.CPREMB3_OUT.MFETLW4_MIGRATE_EMBOS_RWL_CLASSIFIER.BAT
P.FT.GR.CMS.CPREMB3_OUT.MENU_CLASSIFIER.TO.ARCHIVE;P.JW.GR.CMS.CPREMB3_OUT.DUMMY
P.FT.GR.CMS.CPREMB3_OUT.MENU_CLASSIFIER.TO.WAY4;P.FT.GR.CMS.CPREMB3_OUT.MENU_CLASSIFIER.TO.ARCHIVE
P.FT.GR.CMS.CPREMB3_OUT.MOVE.PRODUCED.FILES.TO.LYKOS;P.JW.GR.CMS.CPREMB3_OUT.LYKOS.FILES.ARCHIVE+1
P.FT.GR.CMS.CPREMB3_OUT.TO.MFR.CRDP.PD.CCEMB.FTIP.CREDCPFM.SEQ;DUMMY_PFM_EMBOSSING_OUT
P.FT.GR.CMS.CPREMB3_OUT.TO.MFR.CRDP.PD.CCEMB.FTIP.CREDCPFM.SEQ;P.FT.GR.CMS.CPREMB3_OUT.CRDP.PD.CCEMB.FTOP.CRD00202.SEQ.TO.BGD
P.FT.GR.CMS.CPREMB3_OUT.TO.MFR.CRDP.PD.CCEMB.FTIP.CREDCPFM.SEQ;P.FT.GR.CMS.CPREMB3_OUT.CRDP.PD.CCEMB.FTOP.CRD00203.SEQ.TO.BGD
P.FT.GR.CMS.CPREMB3_OUT.TO.MFR.CRDP.PD.CCEMB.FTIP.CREDCPFM.SEQ;P.FT.GR.CMS.CPREMB3_OUT.FROM.MFR.CRDP.PD.CCEMB.FTOP.CRD00200.SEQ
P.FT.GR.CMS.CPREMB3_OUT.TO.MFR.CRDP.PD.CCEMB.FTIP.CREDCPFM.SEQ;P.FT.GR.CMS.CPREMB3_OUT.FROM.MFR.CRDP.PD.CCEMB.FTOP.CRD00201.SEQ
P.FT.GR.CMS.CPREMB4_OUT.FROM.MFR.CRDP.PD.CPREM.FTOP.CRD06603.SEQ;P.JW.GR.CMS.CPREMB4_OUT.CMS_CPREMB1_OUT_2.BAT
P.FT.GR.CMS.CPREMB4_OUT.FROM.MFR.CRDP.PD.CPREM.FTOP.CRD06604.SEQ;P.JW.GR.CMS.CPREMB4_OUT.CMS_CPREMB1_OUT_2.BAT
P.FT.GR.CMS.CPREMB4_OUT.FROM.MFR.CRDP.PD.CPREM.FTOP.CRD08404.SEQ;P.FT.GR.CMS.CPREMB4_OUT.FROM.MFR.CRDP.PD.CPREM.FTOP.CRD08405.SEQ
P.FT.GR.CMS.CPREMB4_OUT.FROM.MFR.CRDP.PD.CPREM.FTOP.CRD08405.SEQ;P.JW.GR.CMS.CPREMB4_OUT.CMS_CPREMB1_OUT_3.BAT
P.FT.GR.CMS.CPREMB4_OUT.FROM.MFR.CRDP.PD.DUALY.FTOP.CRD06703.SEQ;P.JW.GR.CMS.CPREMB4_OUT.CMS_CPREMB4_OUT_DUAL_MC.BAT
P.FT.GR.CMS.CPREMB4_OUT.FROM.MFR.CRDP.PD.DUALY.FTOP.CRD06706.SEQ;P.JW.GR.CMS.CPREMB4_OUT.CMS_CPREMB1_OUT_5.BAT
P.FT.GR.CMS.CPREMB4_OUT.FROM.MFR.CRDP.PD.DUALY.FTOP.CRD06707.SEQ;P.JW.GR.CMS.CPREMB4_OUT.CMS_CPREMB1_OUT_6.BAT
P.FT.GR.CMS.CPREMB4_OUT.MENU_CLASSIFIER.FILE;P.JW.GR.CMS.CPREMB4_OUT.MFETLW4_MIGRATE_EMBOS_RWL_CLASSIFIER.BAT
P.FT.GR.CMS.CPREMB4_OUT.MENU_CLASSIFIER.TO.ARCHIVE;P.JW.GR.CMS.CPREMB4_OUT.DUMMY
P.FT.GR.CMS.CPREMB4_OUT.MOVE.PRODUCED.FILES.TO.LYKOS;P.JW.GR.CMS.CPREMB4_OUT.LYKOS.FILES.ARCHIVE
P.FT.GR.CMS.CPREMB4_OUT.TO.MFR.CRDP.PD.DCPFM.FTIP.KCDCRE01.SEQ;DUMMY_PFM_EMBOSSING_OUT
P.FT.GR.CMS.CPREMB4_OUT.TO.MFR.CRDP.PD.DCPFM.FTIP.KCDDEB01.SEQ;DUMMY_PFM_EMBOSSING_OUT
P.FT.GR.CMS.CRD057_057.TO.NBG_FTP_3;P.FT.GR.CMS.CRD057_057.ARCHIVE
P.FT.GR.CMS.CRD057_059.TO.NBG_FTP_3;P.FT.GR.CMS.CRD057_059.ARCHIVE
P.FT.GR.CMS.CREDIT_LIMIT_UPD.CARDLIMITS_REJECTED_UPDATED.TXT;P.FT.GR.CMS.CREDIT_LIMIT_UPD.INCOMING.FILE.ARCHIVE
P.FT.GR.CMS.CREDIT_LIMIT_UPD.NEWCARDLIMITS.TXT;P.FL.GR.CMS.CREDIT_LIMIT_UPD.SUBFLOW
P.FT.GR.CMS.CREDIT_PAYMENTS.CREDIT_PAYMENTS.TXT;P.JW.GR.CMS.CREDIT_PAYMENTS.MFETLW4_CC_PAYMENTS.BAT
P.FT.GR.CMS.CREDIT_QUALCO.CRDP.CD.CCQUA.FTIP.CRD02401.SEQ;P.JW.GR.CMS.CREDIT_QUALCO_CW4_COLL_CUSTOMERS_1.FILE.ARCHIVE
P.FT.GR.CMS.CREDIT_QUALCO.CRDP.CD.CCQUA.FTOP.CRD02401.SEQ;P.JW.GR.CMS.CREDIT_QUALCO.CW4_COLL_CUSTOMERS_2.BAT
P.FT.GR.CMS.CREDIT_QUALCO.CW4_CLEAN_ACCOUNTS.TXT;CONTROL_RESOURCE
P.FT.GR.CMS.CREDIT_QUALCO.CW4_CLEAN_ACCOUNTS.TXT+1;END_P.FL.GR.CMS.CREDIT_QUALCO.CW4_CLEAN_ACCOUNTS+1
P.FT.GR.CMS.CREDIT_QUALCO.CW4_COLL_ACCOUNTS.TXT;CONTROL_RESOURCE
P.FT.GR.CMS.CREDIT_QUALCO.CW4_COLL_AGING.TXT;CONTROL_RESOURCE
P.FT.GR.CMS.CREDIT_QUALCO.CW4_COLL_CUSTOMERS.TXT;CONTROL_RESOURCE
P.FT.GR.CMS.CREDIT_QUALCO.CW4_COLL_CUSTOMERS.TXT+1;END_P.FL.GR.CMS.CREDIT_QUALCO.CW4_COLL_CUSTOMERS+1
P.FT.GR.CMS.CREDIT_QUALCO.CW4_COLL_PAYMENTS.TXT;CONTROL_RESOURCE
P.FT.GR.CMS.CREDIT_QUALCO.CW4_COLL_PAYMENTS.TXT+1;END_P.FL.GR.CMS.CREDIT_QUALCO.CW4_COLL_PAYMENTS+1
P.FT.GR.CMS.CREDIT_QUALCO.CW4_COLL_PAYMENTS_.TXT;P.JW.GR.CMS.CREDIT_QUALCO.CW4_COLL_PAYMENTS.FILE.ARCHIVE
P.FT.GR.CMS.CREDIT_QUALCO.CW4_DATE.TXT;CONTROL_RESOURCE
P.FT.GR.CMS.CREDIT_QUALCO.CW4_DATE.TXT+1;END_P.FL.GR.CMS.CREDIT_QUALCO.CW4_DATE+1
P.FT.GR.CMS.CREDIT_QUALCO.CW4_PND_INST.TXT+1;CONTROL_RESOURCE
P.FT.GR.CMS.CREDIT_QUALCO.CW4_PND_INST.TXT+1;END_P.FL.GR.CMS.CREDIT_QUALCO.CW4_PND_INST+1
P.FT.GR.CMS.CREDIT_QUALCO.DELETE_OLD_FILES;P.FT.GR.CMS.CREDIT_QUALCO.PREV.CW4_CLEAN_ACCOUNTS.TXT
P.FT.GR.CMS.CREDIT_QUALCO.DELETE_OLD_FILES;P.FT.GR.CMS.CREDIT_QUALCO.PREV.CW4_COLL_ACCOUNTS.TXT
P.FT.GR.CMS.CREDIT_QUALCO.DELETE_OLD_FILES;P.FT.GR.CMS.CREDIT_QUALCO.PREV.CW4_COLL_AGING.TXT
P.FT.GR.CMS.CREDIT_QUALCO.DELETE_OLD_FILES;P.FT.GR.CMS.CREDIT_QUALCO.PREV.CW4_COLL_CUSTOMERS.TXT
P.FT.GR.CMS.CREDIT_QUALCO.DELETE_OLD_FILES;P.FT.GR.CMS.CREDIT_QUALCO.PREV.CW4_COLL_PAYMENTS.TXT
P.FT.GR.CMS.CREDIT_QUALCO.DELETE_OLD_FILES;P.FT.GR.CMS.CREDIT_QUALCO.PREV.CW4_DATE.TXT
P.FT.GR.CMS.CREDIT_QUALCO.DELETE_OLD_FILES;P.FT.GR.CMS.CREDIT_QUALCO.PREV.CW4_PND_INST.TXT+1
P.FT.GR.CMS.CREDIT_TRIAD.TRIEDPF01.TXT;P.JW.GR.CMS.CREDIT_TRIAD.TRIEDPF01.FILE.ARCHIVE
P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP;P.WS.GR.CMS.CUPIATM.START.UPI_BIN_TABLE_IMPORT
P.FT.GR.CMS.CUPIATM.IFD.01ACOM.FROM.V0000Z0445.TO.WAY4;P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIATM.IFD.01AERR.FROM.V0000Z0445.TO.WAY;P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIATM.IFD.01AFEEDTL.FROM.V0000Z0445.TO.WAY4;P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIATM.IFD.FCP.FROM.V0000Z0445.TO.WAY4;P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIATM.IFO.07BIN.FROM.V0000Z0445.TO.WAY4;P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIATM.IFR.FROM.V0000Z0445.TO.CARD.DEP;P.FT.GR.CMS.CUPIATM.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.CUPIPOS.FROM.V0000Z0445.TO.WAY4.BACKUP;P.WS.GR.CMS.CUPIPOS.START.NBG_UPI_AUDIT_TRAILER_FILE_IMPORT
P.FT.GR.CMS.CUPIPOS.IFC.51R.FROM.V0000Z0445.TO.WAY4;P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.FT.GR.CMS.CUPIPOS.IFC.51S.FROM.V0000Z0445.TO.WAY4;P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.FT.GR.CMS.CUPIPOS.IFD.01AERR.FROM.V0000Z0445.TO.WAY;P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.FT.GR.CMS.CUPIPOS.IFD.01AFEEDTL.FROM.V0000Z0445.TO.WAY4;P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.FT.GR.CMS.CUPIPOS.IFD.FCP.FROM.V0000Z0445.TO.WAY4;P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.FT.GR.CMS.CUPIPOS.IFR.FROM.V0000Z0445.TO.CARD.DEP;P.FT.GR.CMS.CUPIPOS.IFR.FROM.V0000Z0445.TO.NBGPAY
P.FT.GR.CMS.CUPIPOS.IFR.FROM.V0000Z0445.TO.CARD.DEP;P.JW.GR.CMS.CUPIPOS.DELETE.TRIGGER.FILE
P.FT.GR.CMS.CUPIPOS.IFR.FROM.V0000Z0445.TO.NBGPAY;P.FT.GR.CMS.CUPIPOS.FROM.V0000Z0445.TO.WAY4.BACKUP
P.FT.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTIP.CRD00301.SEQ;P.FT.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTIP.CRD00302.SEQ
P.FT.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTIP.CRD00302.SEQ;P.FT.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTIP.CRD00303.SEQ
P.FT.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTIP.CRD00303.SEQ;P.JW.GR.CMS.DCORG4_5.FILE.ARCHIVE
P.FT.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTOP.CRD00902.SEQ;END_P.FL.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTOP.CRD00902.SEQ
P.FT.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTOP.CRD00902.SEQ;P.FT.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTOP.CRD00903.SEQ
P.FT.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTOP.CRD00903.SEQ;P.FT.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTOP.CRD00904.SEQ
P.FT.GR.CMS.DCORG4_5.CRDP.PD.DCORG.FTOP.CRD00904.SEQ;P.JW.GR.CMS.DCORG4_5.CMS_DCORG45_1.BAT
P.FT.GR.CMS.DCRD_ACC_CRD_AUTH_D_YYYYMMDD.TXT;P.JW.GR.CMS.EDW_TRANSACTIONS_AUTH.FILE.ARCHIVE
P.FT.GR.CMS.DCRD_ACC_CRD_LMT_D_YYYYMMDD.TXT;P.FT.GR.CMS.PPC_ACC_CRD_LMT_CMS_D_YYYYMMDD.TXT
P.FT.GR.CMS.DCRD_ACC_CRD_MNT_MVT_D_YYYYMMDD.TXT;P.FT.GR.CMS.PPC_ACC_CRD_MNT_MVT_CMS_D_YYYYMMDD.TXT
P.FT.GR.CMS.DCRD_ACC_D_YYYYMMDD.TXT;P.JW.GR.CMS.EDW_ACCOUNT.FILE.ARCHIVE
P.FT.GR.CMS.DCRD_ACC_FEES_DLY_D_YYYYMMDD.TXT;P.JW.GR.CMS.EDW_CARDFEES.FILE.ARCHIVE
P.FT.GR.CMS.DCRD_ACC_MRG_D_YYYYMMDD.TXT;P.JW.GR.CMS.EDW_MERGEDACCOUNTS.FILE.ARCHIVE
P.FT.GR.CMS.DCRD_ACC_PAN_CRD_D_YYYYMMDD.TXT;P.FT.GR.CMS.PPC_ACC_PAN_CRD_CMS_D_YYYYMMDD.TXT
P.FT.GR.CMS.DCRD_ACC_X_ACC_D_YYYYMMDD.TXT;P.JW.GR.CMS.EDW_ACCOUNTACCOUNT.FILE.ARCHIVE
P.FT.GR.CMS.DCRD_PRD_D_YYYYMMDD.TXT;P.JW.GR.CMS.EDW_PRODUCT.FILE.ARCHIVE
P.FT.GR.CMS.DCRD_PRD_X_LMT_D_YYYYMMDD.TXT;P.JW.GR.CMS.EDW_PRODUCTXLIMITS.FILE.ARCHIVE
P.FT.GR.CMS.DCRD_PRLST_D_YYYYMMDD.TXT;P.JW.GR.CMS.EDW_PARAGROUPS.FILE.ARCHIVE
P.FT.GR.CMS.DD_IMPORT_CR.COPY_CRD02001_TO_MF;P.JW.GR.CMS.DD_EXPORT_CR.CRD02101_COPY_FROM_MF
P.FT.GR.CMS.DD_IMPORT_CR.COSMOS.IN.083.09.TO_FINACLE;P.FT.GR.CMS.DD_IMPORT_CR.COSMOS.IN.083.09.TO_FINACLE.ARCH
P.FT.GR.CMS.DD_IMPORT_CR.COSMOS.IN.083.09.TO_FINACLE.ARCH;P.EW.GR.CMS.DD_IMPORT_CR.COSMOS.OUT.083.09.REPLY_FROM_FINACLE
P.FT.GR.CMS.DD_IMPORT_CR.COSMOS.OUT.083.09.FROM_FINACLE.ARCH;P.JW.GR.CMS.DEBITS_RECONCILIATION_09.BAT
P.FT.GR.CMS.DD_IMPORT_CR.COSMOS.OUT.083.09.REPLY_FROM_FINACLE;P.JW.GR.CMS.DD_IMPORT_CR.DEBCRE_FIN_PROC_09.2.BAT
P.FT.GR.CMS.DD_IMPORT_CR.DD_IIC_TO_WAY4;P.WS.GR.CMS.DD_IMPORT.DD_IMPORT
P.FT.GR.CMS.DEBIT.RECONCILIATION.ARCH;P.JW.GR.CMS.CMS_EOD.CMS_CLEARING_11.BAT
P.FT.GR.CMS.DEBIT.RECONCILIATION.ARCH;P.JW.GR.CMS.DIRECT_DEBIT_8.BAT
P.FT.GR.CMS.DEBIT.RECONCILIATION.ARCH;P.JW.GR.CMS.FEECOL.CMS_FEECOL_10.BAT
P.FT.GR.CMS.DEBIT.RECONCILIATION.ARCH;P.JW.GR.CMS.FEECOL.CMS_FEECOL_11.BAT
P.FT.GR.CMS.DEBIT.RECONCILIATION.ARCH;P.JW.GR.CMS.FEECOL.CMS_FEECOL_9.BAT
P.FT.GR.CMS.DEBIT_NO_RENEWAL.ARCHIVE;P.FT.GR.CMS.DEBIT_NO_RENEWAL.TOBIGDATA
P.FT.GR.CMS.DEBIT_NO_RENEWAL.AZRTOARCHIVE;END_FOLDER
P.FT.GR.CMS.DEBIT_NO_RENEWAL.AZRTOBIGDATA;P.JW.GR.CMS.DEBIT_NO_RENEWAL.ZIP
P.FT.GR.CMS.DEBIT_NO_RENEWAL.GET_FILENAME;P.FT.GR.CMS.DEBIT_NO_RENEWAL.AZRTOBIGDATA
P.FT.GR.CMS.DENOUNCED_DISSALT.ARCHIVE;P.FT.GR.CMS.DENOUNCED_DISSALT.INCOMING.FILE.ARCHIVE
P.FT.GR.CMS.DENOUNCED_DISSALT.INCOMING.FILE.ARCHIVE;P.JW.GR.CMS.DENOUNCED_DISSALT.NO.FILE
P.FT.GR.CMS.DENOUNCED_DISSALT.KATAGGELIES_CARDS.TXT;P.JW.GR.CMS.DENOUNCED_DISSALT.QUAETLW4_CONTROL_CLASSIFIER.BAT
P.FT.GR.CMS.DENOUNCED_DISSALT.KATAG_REJECTED_TO_DISSALT.TXT;P.FT.GR.CMS.DENOUNCED_DISSALT.ARCHIVE
P.FT.GR.CMS.DIASPOS_NBGPOS.MOVE.IPSSWPFW4.FROM.ISERIES.TO.SSIS;FTPSNDB
P.FT.GR.CMS.DIASPOS_NBGPOS.MOVE.IPSSWPFW4.FROM.ISERIES.TO.SSIS;P.FT.GR.CMS.EDW.DIASPOS_NBGPOS.CONTROL.COPY.IPSSWPFW4.TO.EDW
P.FT.GR.CMS.DIASPOS_NBGPOS.MOVE.SNTRFP10WA.FROM.ISERIES.TO.SSIS;P.JW.GR.CMS.DIASPOS_NBGPOS.CMS_DIASPOS_NBGPOS_1.BAT
P.FT.GR.CMS.DIRECT.DEBIT.REPORTS.ARCH;P.JW.GR.CMS.DD_IMPORT_CR.DIRECT_DEBIT_3.BAT
P.FT.GR.CMS.DISPUTES.MOVE.TMPFPPELW4.FROM.ISERIES.TO.SSIS;P.FL.GR.CMS.DISPUTES.SUBFOLDER.1
P.FT.GR.CMS.DUAL_RCRD.RCRD_SSIS_TO_MF.TXT;P.JW.GR.CMS.DUAL_RCRD.FILE.ARCHIVE
P.FT.GR.CMS.DUMP_LOG.AUDIT_LOG.TO.SIEM.1;P.JW.GR.CMS.DUMP_LOG.DELETE.SIEM.AUDIT_LOG
P.FT.GR.CMS.DWHREP10.CRDP.PD.DPCNP.FTIP.CRM02601.SEQ;P.JW.GR.CMS.DWHREP10.FILE.ARCHIVE
P.FT.GR.CMS.DWHREP11.CRDP.PD.PERDC.FTIP.CRD02701.SEQ;P.JW.GR.CMS.DWHREP11.FILE.ARCHIVE
P.FT.GR.CMS.DWHREP17.CCSEXT.REG.017.IN;P.FT.GR.CMS.DWHREP17.CCSEXT.REG.017.IN.ARCHIVE
P.FT.GR.CMS.DWHREP17.CCSEXT.REG.017.IN;SCCPDB06
P.FT.GR.CMS.DWHREP17.CSS_FEED;P.JW.GR.CMS.DWHREP17.CCS_GABRIEL_1.BAT
P.FT.GR.CMS.DWHREP17.FILE.ARCHIVE.CSS.FEED;P.JW.GR.CMS.DWHREP17.CCS_GABRIEL_2.BAT
P.FT.GR.CMS.DWHREP2.TO.DDW.ACC_CASHCARD.TXT;P.JW.GR.CMS.DWHREP2.FILE.ARCHIVE
P.FT.GR.CMS.DWHREP2.TO.SAP.ACC_CASHCARD.TXT;P.FT.GR.CMS.DWHREP2.TO.DDW.ACC_CASHCARD.TXT
P.FT.GR.CMS.DWHREP3.TO.DWH.EC_1ST_POSTRX.TXT;P.JW.GR.CMS.DWHREP3.FILE.ARCHIVE
P.FT.GR.CMS.EDW.DIASPOS_NBGPOS.CONTROL.COPY.IPSSWPFW4.TO.EDW;P.JW.GR.CMS.DIASPOS_NBGPOS.CMS_IPSPOS_1.BAT
P.FT.GR.CMS.EDW.DIASPOS_NBGPOS.CONTROL.COPY.IPSSWPFW4.TO.EDW;P.JW.GR.EDW.ECMPDE01.BAT
P.FT.GR.CMS.EDW.DIASPOS_NBGPOS.IPSSWPFDB.FROM.ISERIES.TO.EDW;P.JW.GR.EDW.ECMPDE01.BAT
P.FT.GR.CMS.EDW.ECMPDCO1.NBG_UPI_LOGS.BACKUP;P.FT.GR.CMS.NBG_UPI_OUTWARD_PROCESSING.OFC_51C.ARCHIVE
P.FT.GR.CMS.EDW.ECMPDMI1.LOG.MASTERCARD.IN.T112;P.JW.GR.CMS.MASTERCARD.T112.CKECK.FAILURE.LOG
P.FT.GR.CMS.EDW.EDW.PROXIMA.ECMPDXI1.MATURED.LOGS;P.JW.GR.CMS.PROXIMA.ECMPDXI1.MATURED.FAILURE.LOG
P.FT.GR.CMS.EDW.EDW.PROXIMA.ECMPDXI2.PREPAYMENTS.LOGS;P.JW.GR.CMS.PROXIMA.ECMPDXI2.PREPAYMENTS.FAILURE.LOG
P.FT.GR.CMS.EDW.FAILURE.LOG.DUPLICATE.TXT.GLEXP.FILE;P.EW.GR.CMS.EDW.VALIDATION.ON.SUCCESS.GLEXP.FILE.NEW
P.FT.GR.CMS.EDW.FAILURE.LOG.DUPLICATE.TXT.GLEXP.FILE;P.FT.GR.CMS.EDW.FAILURE.LOG.DUPLICATE.TXT.GLEXP.FILE.1
P.FT.GR.CMS.EDW.FAILURE.LOG.DUPLICATE.TXT.UFXEX.FILE;P.EW.GR.CMS.EDW.VALIDATION.ON.SUCCESS.UFXEX.FILE.NEW
P.FT.GR.CMS.EDW.LOAD.VISA_OUT.REJECT.TRANS.TXT;P.JW.GR.EDW.ECMPDVO2.BAT
P.FT.GR.CMS.EDW.LOAD.VISA_OUT.REJECT.TRANS.TXT;P.JW.GR.EDW.ECMPDVO2.BAT-48
P.FT.GR.CMS.EDW.LOAD.VISA_OUT.REJECT.TRANS.TXT.OD;P.JW.GR.EDW.ECMPDVO2.BAT.OD
P.FT.GR.CMS.EDW.MSP.ACCELYA.ECMPD___.LOGS;P.JW.GR.CMS.MSP.ACCELYA.ECMPD___.FAILURE.LOG
P.FT.GR.CMS.EDW.MSP.CARDL.ECMPDSI1.LOGS;P.JW.GR.CMS.MSP.CARDLINK.ECMPDSI1.FAILURE.LOG
P.FT.GR.CMS.EDW.MSP.EDPS.ECMPDSI2.LOGS;P.JW.GR.CMS.MSP.EDPS.ECMPDSI2.FAILURE.LOG
P.FT.GR.CMS.EDW.MSP.EURON.ECMPDSI3.LOGS;P.JW.GR.CMS.MSP.EURONET.ECMPDSI3.FAILURE.LOG
P.FT.GR.CMS.EDW.MSP.GP.ECMPDSIB.LOGS;P.JW.GR.CMS.MSP.GP.ECMPDSIB.FAILURE.LOG
P.FT.GR.CMS.EDW.MSP.IATA.ECMPD___.LOGS;P.JW.GR.CMS.MSP.IATA.ECMPD___.FAILURE.LOG
P.FT.GR.CMS.EDW.MSP.MELLON.ECMPDSI2.LOGS;P.JW.GR.CMS.MSP.MELLON.ECMPDSI2.FAILURE.LOG
P.FT.GR.CMS.EDW.MSP.MPGS.ECMPDSI9.LOGS;P.JW.GR.CMS.MSP.MPGS.ECMPDSI9.FAILURE.LOG
P.FT.GR.CMS.EDW.MSP.MPGS_NON_EVO.ECMPDSI9.LOGS;P.JW.GR.CMS.MSP.MPGS_NON_EVO.ECMPDSI9.FAILURE.LOG
P.FT.GR.CMS.EDW.MSP.OASA.ECMPDSI4.LOGS;P.JW.GR.CMS.MSP.OASA.ECMPDSI4.FAILURE.LOG
P.FT.GR.CMS.EDW.MSP.SIA.ECMPDSI5.LOGS;P.JW.GR.CMS.MSP.SIA.ECMPDSI5.FAILURE.LOG
P.FT.GR.CMS.EDW.MSP.VIVA.ECMPDSI2.LOGS;P.JW.GR.CMS.MSP.VIVA.ECMPDSI2.FAILURE.LOG
P.FT.GR.CMS.EDW.PPC_ACC_CMS_D.TXT;P.JW.GR.CMS.EDW_ACCOUNT_DAILY_PREPAID.FILE.ARCHIVE
P.FT.GR.CMS.EDW.PPC_ACC_CRD_BAL_DLY_CMS_D.TXT;P.JW.GR.CMS.EDW.PPC_ACC_CRD_BAL_DLY_CMS_D.FILE.ARCHIVE
P.FT.GR.CMS.EDW.PPC_ACC_CRD_LMT_USE_CMS_D.TXT;P.JW.GR.CMS.EDW.PPC_ACC_CRD_LMT_USE_CMS_D.FILE.ARCHIVE
P.FT.GR.CMS.EDW.PPC_ACC_X_ACC_CMS_D.TXT;P.JW.GR.CMS.EDW.PPC_ACC_X_ACC_CMS_D_.FILE.ARCHIVE
P.FT.GR.CMS.EDW.PPC_PRD_CMS_D.TXT;P.JW.GR.CMS.EDW.PPC_PRD_CMS_D.FILE.ARCHIVE
P.FT.GR.CMS.EDW.PPC_PRD_X_LMT_CMS_D_.TXT;P.JW.GR.CMS.EDW.PPC_PRD_X_LMT_CMS_D_.FILE.ARCHIVE
P.FT.GR.CMS.EDW.PROXIMA.ECMPDXI1.MATURED.LOGS.BACKUP;P.FT.GR.CMS.PRXM.MATURED.FROM.GP
P.FT.GR.CMS.EDW.PROXIMA.ECMPDXI2.PREPAYMENTS.LOGS.BACKUP;P.FT.GR.CMS.PRXM.PREPAYMENTS.FROM.GP
P.FT.GR.CMS.EDW.R111.SUCCESS.LOG;P.JW.GR.CMS.EDW.R111.CHECK.LOGS
